user_id,item_id,posted,recommend,sentiment_analysis
76561198069400418,242050,2013-12-25,True,2
76561197996426485,241930,2014-10-17,True,1
76561197996426485,220240,2014-06-20,True,2
The-Party,34900,2015-12-15,True,1
The-Party,397690,,True,2
The-Party,22300,2015-08-13,True,2
The-Party,297020,2015-05-28,True,2
janope,730,2014-07-10,True,0
janope,730,2014-07-10,True,0
76561198066638492,211820,2014-06-06,True,2
76561198066638492,218230,2014-05-23,True,2
rainbowducklings4lyf,107100,2014-06-13,True,2
76561198095920833,730,2015-02-24,True,0
76561198095920833,260230,2014-12-21,True,0
76561198095920833,34010,2015-06-06,True,2
76561198095920833,440,2015-01-05,True,0
76561198095920833,218230,2014-12-10,True,2
76561198095920833,48700,2014-07-12,True,2
76561198095920833,49520,2014-06-27,True,0
76561198097758931,730,2015-06-21,True,1
BABBYMAN,211420,2015-03-13,True,0
BABBYMAN,258970,2014-12-13,False,0
Brocolie8,730,2015-03-31,True,1
Brocolie8,233250,2015-01-19,True,0
Brocolie8,248820,2015-01-22,True,2
Brocolie8,33930,2015-01-19,True,2
kingholica,107410,2014-05-24,True,2
BrodyL12,227680,2013-11-28,False,0
BrodyL12,236510,2013-11-28,False,0
BrodyL12,244850,2013-11-28,True,2
BrodyL12,12900,2012-07-20,True,1
BrodyL12,220,2011-08-14,True,1
BrodyL12,440,2013-11-25,True,2
BrodyL12,379720,,True,2
BrodyL12,24240,2013-11-28,False,2
BrodyL12,72850,2015-04-25,True,2
Brojomojo,265930,2014-06-20,True,2
Brojomojo,440,2014-08-15,False,0
76561198063199558,440,2014-02-15,True,0
76561198063199558,242680,2015-01-30,True,2
76561198063199558,239030,2014-08-12,True,0
76561198063199558,219830,2014-01-10,True,2
hfoxy,219640,2015-06-12,True,2
hfoxy,377160,,False,1
hfoxy,375230,,True,1
hfoxy,330840,,True,2
76561198055070495,346900,2015-06-27,True,0
76561198055070495,351570,2015-02-20,True,2
Bronx9146,34330,2013-07-29,True,2
Bronx9146,56400,2012-01-02,True,2
76561198108132163,570,2015-08-03,False,0
76561198108132163,230410,2014-12-18,True,2
76561198088416466,383080,,True,1
76561198088416466,304930,,True,1
broxce,620,2013-06-04,True,2
broxce,440,2012-03-29,True,2
brsajo,391540,2015-12-23,True,2
xtomx_freedom,63380,2014-06-07,True,1
xtomx_freedom,570,2014-01-03,True,2
xtomx_freedom,218230,2014-01-03,True,0
xtomx_freedom,730,2014-06-07,True,0
xtomx_freedom,113400,2014-01-03,True,2
xtomx_freedom,550,2014-01-03,True,2
xtomx_freedom,440,2014-01-02,True,2
76561198041149604,203160,2015-04-21,True,2
76561198041149604,440,2014-06-22,True,2
76561198028042361,570,2013-11-28,True,1
bryan4085,207230,2014-04-26,True,1
bryan4085,24240,2014-12-16,True,2
bryan4085,440,2013-07-18,True,2
bryan4085,200210,2014-01-28,True,2
76561198052831153,221100,2014-05-19,True,2
76561198052831153,313120,2015-02-08,True,1
76561198052831153,242760,2014-11-21,True,1
76561198052831153,316410,2015-04-01,True,2
76561198052831153,261640,2014-12-08,True,2
76561198052831153,349700,,True,2
76561198052831153,280180,2015-04-15,True,2
76561198052831153,253710,2014-08-02,True,2
76561198052831153,218620,2014-07-05,True,2
76561198060429887,72850,2015-01-28,True,0
76561198060429887,8870,2014-05-10,True,2
76561198060429887,304930,2015-10-17,False,1
76561198060429887,319630,2015-10-21,True,2
btz2020,105600,2015-12-05,True,1
btz2020,1840,2014-06-29,True,1
76561198079705633,220,,True,0
76561198079705633,335330,2015-01-23,False,0
76561198079705633,302830,2015-02-17,False,2
76561198079705633,206210,2014-06-15,True,1
76561198079705633,400,,True,1
76561198079705633,440,2013-09-25,True,1
76561198085144241,440,2014-05-14,True,2
76561198069465728,252950,2015-08-05,True,2
76561198069465728,238090,2014-11-12,True,2
budgiethesmuggler,313120,2015-01-28,True,2
budgiethesmuggler,218620,2014-04-15,True,2
budgiethesmuggler,107410,,True,2
76561198081938549,233450,2015-03-20,True,2
budniak1,304930,2014-09-21,True,0
bRNSHITUP,730,2015-05-02,True,2
tinbgr,252490,2015-01-25,True,0
tinbgr,218620,2014-11-02,True,2
tinbgr,242800,2013-11-29,True,2
tinbgr,220700,2014-12-01,True,2
tinbgr,219150,2014-01-01,True,2
Unclehamisawesome,730,2015-08-07,True,0
Unclehamisawesome,383870,,True,2
Unclehamisawesome,264710,,True,2
76561198042779835,276810,,True,0
coolvibesandchill,200510,2013-11-30,True,2
coolvibesandchill,323470,2015-03-07,True,2
coolvibesandchill,241600,2014-01-01,True,1
coolvibesandchill,204300,2013-12-31,True,1
coolvibesandchill,218620,2014-11-27,True,2
coolvibesandchill,293540,2014-08-24,False,0
coolvibesandchill,570,2014-01-18,False,1
coolvibesandchill,237310,,True,1
coolvibesandchill,211820,2014-01-01,False,2
coolvibesandchill,241930,2014-11-14,True,1
76561198044036045,275850,,False,0
76561198047418653,281990,,True,1
bunnty,570,2014-07-24,True,0
bunnty,274900,2014-11-01,False,0
Catch_Twenty_Two,440,2015-04-04,True,0
76561197986144369,291480,2015-09-04,False,1
76561197986144369,271590,2015-06-07,False,1
epicnugg,215470,2013-12-28,True,2
76561198123879774,220240,2015-08-16,True,1
76561198051103556,570,2014-08-07,True,0
lobbie,375950,,True,0
lobbie,730,2015-09-27,True,2
76561198026959699,319510,2015-04-05,True,0
76561198019652792,381210,,False,0
Hogia,237930,2015-11-17,True,2
76561198029846088,34900,,True,0
76561198072734711,440,2015-04-01,True,0
76561198072734711,442080,,True,2
76561198072734711,730,2015-03-31,True,2
MEDSBUMM,211420,2015-05-01,True,1
12779,236850,,True,2
12779,204360,2014-01-08,True,2
12779,22330,2014-04-07,True,2
12779,253030,2015-08-02,True,1
12779,200210,2014-09-06,False,0
76561198085183243,230410,,True,2
76561198110404008,252950,,True,2
8947513,440,2013-05-26,True,2
nukep,94400,2014-03-06,True,0
byrxn,366844,,False,2
byrxn,730,,True,0
byrxn,312280,2015-12-29,True,0
byrxn,295110,2015-12-29,True,1
byrxn,304930,2015-12-29,False,0
byrxn,550,2015-12-29,True,0
byrxn,220260,2015-12-29,True,2
76561198080278106,252490,2014-05-29,True,2
timtam012,24240,2014-10-20,True,0
timtam012,218620,2014-09-18,True,2
timtam012,109400,,True,1
timtam012,51100,2015-12-23,False,1
timtam012,219150,2015-02-01,True,0
timtam012,10,2014-07-06,True,1
timtam012,8190,2013-12-19,True,0
timtam012,730,2013-12-11,True,2
whatiyatalkinabeet,730,,True,2
76561198055359584,4760,2014-01-10,True,2
76561198076514521,200210,2013-12-17,True,1
76561198070677367,730,2015-10-20,True,0
Cactus_Chaos,304930,2014-08-15,True,2
cade51,105600,2014-10-03,True,2
76561197991548126,232090,,False,0
76561198055723928,230410,2014-06-22,True,2
76561198051064887,620,2014-11-25,True,1
76561198042411838,730,,True,1
76561198042411838,233740,,True,1
76561198042411838,72200,,True,1
76561198042411838,47870,,True,1
76561198042411838,221100,,True,1
76561198042411838,730,,True,1
76561198042411838,233740,,True,1
76561198042411838,72200,,True,1
76561198042411838,47870,,True,1
76561198042411838,221100,,True,1
Calesti,239820,2013-09-11,True,2
Calesti,1250,2012-07-09,True,2
doyouevensmokeweed,250340,2015-04-07,False,0
doyouevensmokeweed,570,,True,2
doyouevensmokeweed,230290,,True,1
doyouevensmokeweed,385800,2015-12-09,True,1
doyouevensmokeweed,417860,2015-11-23,True,0
doyouevensmokeweed,251870,2015-05-20,True,2
doyouevensmokeweed,242760,2015-03-13,True,2
doyouevensmokeweed,24960,2015-02-09,True,0
doyouevensmokeweed,4000,2015-01-12,True,0
doyouevensmokeweed,334660,2014-12-03,True,2
76561198060459268,381210,,False,2
76561198060459268,252490,2014-02-26,True,0
76561198060459268,440,2013-02-13,True,2
APCameron,730,2014-02-17,True,2
cameroondormer,252950,,True,2
lestrepo,4000,2014-05-02,True,2
camjker,4000,,True,0
camjker,304930,2015-11-01,True,1
camjker,353130,,True,2
76561198068177117,219150,2014-06-20,True,2
76561198089135179,301520,2015-06-12,True,2
76561198089135179,252490,2014-01-17,True,2
76561198023634778,730,2014-12-21,True,2
76561198023634778,440,2010-11-26,True,1
76561198028249774,319630,,True,2
NetherCasts,4000,,True,0
NetherCasts,98400,2014-06-07,True,2
NetherCasts,440,2012-08-07,True,1
Canda,570,2015-12-13,True,2
Canda,273350,,True,2
DemonRainDrops,242570,2014-08-29,True,0
DemonRainDrops,248610,2015-04-30,True,2
DemonRainDrops,9450,2015-04-25,True,0
76561198045591656,345180,,True,2
76561198045591656,359550,,True,2
vitorgamer115,200210,,False,1
Spitfire182GE,214950,2013-11-30,True,2
Spitfire182GE,236390,2013-10-24,True,2
Spitfire182GE,311210,2015-11-12,False,1
Spitfire182GE,224480,2014-02-15,True,2
Spitfire182GE,10500,2013-10-24,True,0
Spitfire182GE,238320,2014-03-14,True,2
Spitfire182GE,277590,2014-03-13,True,2
thfbgfsbgfbgfbgfsbgbffb,314160,,True,2
thfbgfsbgfbgfbgfsbgbffb,220200,2015-12-28,True,1
L4MZBOO_DoniDass1112,8870,,True,1
L4MZBOO_DoniDass1112,261030,,True,1
L4MZBOO_DoniDass1112,371420,,True,1
L4MZBOO_DoniDass1112,204450,,True,1
L4MZBOO_DoniDass1112,270550,,True,1
L4MZBOO_DoniDass1112,63380,,True,2
L4MZBOO_DoniDass1112,271590,,True,1
L4MZBOO_DoniDass1112,50130,,True,1
L4MZBOO_DoniDass1112,67370,,True,1
SuchDogeMuchWoW,550,2014-07-19,True,2
SuchDogeMuchWoW,301520,2014-09-09,True,0
SuchDogeMuchWoW,441920,,True,2
SuchDogeMuchWoW,299360,,True,1
mumbo3352,440,2014-01-08,True,2
brawlisforwii,240,2014-03-06,True,2
brawlisforwii,230410,2014-03-06,True,0
brawlisforwii,233270,2014-03-06,True,2
brawlisforwii,252490,2014-03-06,True,2
76561198069758759,393420,2015-12-15,True,2
76561198069758759,327070,,True,0
76561198069758759,22380,2014-12-31,True,2
76561198069758759,352950,2015-07-25,True,2
76561198069758759,377160,,True,0
76561198069758759,365590,,True,2
76561198069758759,221100,2015-10-02,True,1
76561198069758759,306130,,True,2
76561198069758759,252490,,True,0
TheAmazingSpot,730,2015-06-17,True,0
TheAmazingSpot,346110,,True,2
TheAmazingSpot,232090,2015-04-25,True,2
TheAmazingSpot,322330,2014-12-16,True,2
5554Grovesy,236390,2013-09-25,True,2
5554Grovesy,218620,,True,0
5554Grovesy,301520,,True,2
5554Grovesy,213670,,True,0
GimmedatUnusual,268500,,True,2
GimmedatUnusual,398100,2015-11-18,True,1
GimmedatUnusual,264200,2015-11-18,True,1
GimmedatUnusual,260230,2015-11-13,True,0
GimmedatUnusual,270370,2015-02-20,True,1
GimmedatUnusual,4000,2014-09-17,True,2
captainmehico,620,2014-06-06,True,0
captainmehico,218680,2014-06-06,True,2
76561198074558199,238960,2013-11-20,True,2
Rectzonic,200940,2014-08-09,False,1
thaSaltyestOfCaptains,236430,2014-08-14,True,1
76561198024305714,238320,2014-07-01,True,0
CapSpook,22300,2014-12-28,True,0
CapSpook,219150,2014-06-21,True,2
CapSpook,310380,2015-04-18,True,2
76561198024310116,34900,2014-12-05,False,0
76561198024310116,8870,2014-12-10,True,2
76561198024310116,218230,2015-08-19,False,2
76561198024310116,333930,2015-11-03,True,2
76561198024310116,272890,2015-10-28,False,0
76561198024310116,57300,2015-09-27,True,0
76561198024310116,200260,2015-08-15,True,2
76561198024310116,252950,2015-08-13,True,2
76561198024310116,209650,2015-01-18,True,2
76561198024310116,35140,2015-01-08,True,2
funnyfantom,236110,,True,2
thejotang,221100,2015-11-01,False,2
thejotang,730,2015-05-09,True,0
thejotang,437220,,True,2
thejotang,252490,2015-11-01,True,1
thejotang,107410,2015-11-01,True,1
76561198073297020,219150,2015-04-06,True,2
76561198066118331,292030,2015-06-13,True,2
76561198066118331,413150,,True,1
76561198066118331,200710,2015-09-21,True,0
76561198066118331,730,2015-04-20,True,1
CapCheeze,496920,,True,0
CapCheeze,252950,,True,2
CapCheeze,417860,2015-11-23,True,2
CapCheeze,4000,2014-12-03,True,2
CapCheeze,304930,2014-09-07,True,2
captainfez,297350,2015-04-05,True,2
captainfez,383870,,True,2
76561198219780653,310380,,True,2
76561198219780653,301520,,True,2
76561198138045913,208090,2015-09-08,False,0
76561198138045913,70100,2015-08-25,True,2
76561198138045913,334230,2015-08-09,True,0
76561198138045913,42120,2015-06-20,False,0
76561198138045913,102500,2015-06-01,True,2
Hobo_Ed,4000,2015-04-13,True,2
Hobo_Ed,230410,2015-04-13,True,2
Hobo_Ed,218230,2015-04-13,True,2
76561198083390406,239140,2015-12-11,True,0
SteamPunkDude227,440,2014-06-21,True,2
SteamPunkDude227,253710,2015-03-02,False,2
SteamPunkDude227,17390,2014-06-21,True,2
jskode,218230,2013-11-25,True,2
carlo123100,304050,,False,0
carlixx766,205100,2014-12-12,True,2
76561198046431850,304930,2015-02-11,True,2
76561198046431850,246280,2015-05-11,False,0
76561198046431850,7940,2014-08-19,False,1
76561198046431850,440,2015-02-06,True,2
76561198046431850,250420,2015-02-06,True,2
Carlos926,17080,2014-02-28,False,0
Carlos926,291550,2015-12-12,True,1
Carlos926,222520,2014-03-01,True,2
Carlos926,550,2013-12-27,True,2
f4fphoenix,242920,2014-04-28,True,1
76561198071509926,72850,2013-12-30,True,0
76561198071509926,8870,2014-01-01,False,0
76561198088974596,252950,2015-08-08,True,1
76561198069737496,258700,,True,1
wcasagrande,271590,,True,1
76561198071755096,105600,2014-01-21,True,1
76561198071755096,301520,2014-08-07,True,2
76561198032651953,311310,,False,2
76561198032651953,291410,,True,2
76561198032651953,281990,,True,2
76561198032651953,367500,,True,0
76561198032651953,413150,,True,2
tomas13a,258520,2015-02-19,True,2
tomas13a,330840,2015-12-26,True,2
tomas13a,206440,2015-06-11,True,2
76561198044224232,24200,2014-02-14,True,2
krittabun,252490,2014-01-10,True,1
CatKawaii,440,2013-11-26,True,2
cazaman11,427270,,True,2
cazaman11,204300,2014-06-27,True,2
76561198079652562,305620,2014-12-20,True,0
CB0ng,730,,True,0
CB0ng,377160,2015-11-27,True,0
CB0ng,252490,2015-01-08,True,2
CB0ng,440,2012-12-25,True,2
76561198059899740,24200,2013-12-26,True,1
76561198054131489,367670,2015-05-06,True,2
76561198054131489,300380,2014-09-18,True,2
76561198054131489,376870,2015-10-16,True,2
76561198054131489,313120,2015-01-23,True,2
CCP115,440,2012-06-16,True,2
76561198090431959,35140,2014-03-08,True,2
76561198090431959,208090,2014-03-07,True,2
76561198090431959,304930,2014-08-26,True,2
76561198054767146,4570,2014-08-13,True,1
76561198054767146,3910,2013-12-31,True,0
76561198054767146,220900,2013-12-31,True,1
76561198054767146,295990,2015-12-22,False,2
76561198054767146,440,2015-11-13,True,2
76561198081434413,236430,2014-09-22,True,2
centor111,252490,2014-01-17,True,1
centor111,264140,2014-04-13,True,0
Lord_Marius,236390,2014-12-18,True,2
FinalBreakers,218620,2014-10-19,True,2
FinalBreakers,224260,2014-11-04,True,0
ClickOnThisLinkToAddMe,55230,2013-12-27,True,2
ClickOnThisLinkToAddMe,49520,2015-11-15,True,2
ClickOnThisLinkToAddMe,570,,True,2
Chinnigan,393380,,True,2
Chinnigan,265930,2014-03-31,True,2
Chinnigan,219680,2014-01-06,False,0
Chinnigan,263020,2014-02-21,True,2
dannysfatass,322330,2015-11-14,True,2
dannysfatass,230410,2015-09-02,True,0
dannysfatass,385770,,True,2
dannysfatass,427730,,True,1
dannysfatass,252950,,True,1
dannysfatass,312990,,True,1
dannysfatass,359050,2015-10-10,True,1
dannysfatass,311210,,True,0
dannysfatass,369200,,True,2
dannysfatass,304930,,True,1
jbbuena,238960,2013-10-28,True,0
jbbuena,203160,2013-07-17,True,2
76561198072431907,212480,2013-12-06,True,1
Ch3nst3r,261640,2015-03-26,True,2
76561198087135044,218620,,False,2
76561198087135044,232090,,True,1
76561198087135044,440,2013-05-15,True,2
10101010101010109,244850,2014-12-15,True,2
thepedrochamp,250900,2015-01-23,True,2
thepedrochamp,242920,,True,2
auschandler,40100,2013-11-26,True,2
auschandler,47410,2013-09-13,True,2
auschandler,218230,2013-11-26,True,2
auschandler,570,2013-09-13,True,2
auschandler,440,2012-12-24,True,2
auschandler,400,2011-01-21,True,2
auschandler,41300,2011-01-21,True,2
changingmags,252490,2014-01-01,True,2
76561198026886919,230410,2014-06-01,True,2
ChaoticRampage,72850,2015-12-20,True,1
76561198054761819,730,2014-08-17,True,2
Seralox,440,2015-02-13,True,1
76561198033883963,211420,2014-11-28,False,0
76561198057800009,285900,,True,0
76561198064600203,49520,2015-12-23,False,0
76561198064600203,234140,,True,2
BirdieZ,333930,2015-06-15,True,2
topkeklord7,51100,2014-11-23,False,0
topkeklord7,42680,2014-12-24,False,0
topkeklord7,226700,,False,0
topkeklord7,326410,,False,2
topkeklord7,385240,,True,2
topkeklord7,91700,2015-10-20,True,2
topkeklord7,367500,,True,2
topkeklord7,362890,,False,0
topkeklord7,296490,,True,2
76561198071117635,8930,2014-04-05,True,2
djcharles02,730,2015-08-04,True,0
djcharles02,221640,2013-12-27,True,2
76561198039506014,233250,2014-12-26,False,1
76561198039506014,311340,2014-12-19,True,2
76561198039506014,225540,2015-12-01,False,2
76561198039506014,244850,2014-06-29,False,1
76561198088838638,207140,2014-06-22,True,0
76561198042441420,47870,2015-03-01,True,2
76561198042441420,4700,2014-03-31,True,2
76561198062406902,252490,2014-01-31,True,2
76561198072346840,243870,2015-03-17,True,2
76561198072346840,355840,2015-04-08,True,2
76561198072346840,304050,2015-07-12,True,1
76561198072346840,346900,2015-04-08,True,2
76561198072346840,317360,2015-03-27,True,1
76561198072346840,230410,2015-03-01,True,2
76561198072346840,222900,2014-06-10,True,2
11925219096,12210,2015-02-08,True,0
76561198064696304,221100,,True,2
pokeylegs,440,2012-07-12,True,2
evankohgj,91310,2014-12-26,True,1
evankohgj,391540,2015-10-20,True,2
evankohgj,211420,2014-12-19,True,1
evankohgj,236430,2014-05-14,True,2
evankohgj,48700,2014-11-14,True,2
76561198081284814,4000,2015-04-09,True,2
76561198044585909,4000,2013-06-06,True,1
76561198093166360,403190,2015-10-23,True,2
76561198093166360,451520,,True,2
chiefnemes,363970,2015-11-29,True,2
76561198091066992,730,2014-07-21,True,2
76561198084705916,274170,2015-03-12,True,1
76561198065949365,252950,2015-11-24,True,1
buttmutt,413410,,True,2
buttmutt,282800,2014-10-16,True,0
76561198075850578,440,2014-02-08,True,1
76561198067285046,423880,2015-12-04,True,2
76561198067285046,440,2015-07-03,True,1
76561198067285046,730,,True,2
76561198067285046,417860,2015-11-21,True,2
76561198067285046,218620,2015-06-30,True,0
chpmnksnpr,304930,2014-10-06,True,0
Elchiruuuu114,207610,2014-01-03,True,1
420BlzeIT,730,,True,0
76561198085916165,22320,2014-07-17,True,2
76561198085916165,550,2013-12-06,True,2
76561198085916165,400,2014-07-17,True,2
76561197994404698,70,,True,1
76561197994404698,234140,,True,2
76561197994404698,218230,2013-06-15,True,0
76561197994404698,43160,2013-06-15,True,0
76561197994404698,8870,2013-06-15,True,2
76561197994404698,205100,2013-06-15,True,2
76561197994404698,13230,2012-08-31,True,2
76561197994404698,440,2011-01-23,True,2
chlamydiaabbo,393380,,True,0
76561198092369007,242920,2015-09-14,True,2
76561198092369007,48700,2015-08-28,True,0
76561198092369007,304930,2015-08-22,True,2
76561198092369007,270550,2015-08-22,True,2
76561198092369007,301640,2015-08-22,True,2
76561198092369007,363970,2015-08-21,True,2
76561198092369007,105600,2015-05-28,True,0
76561198092369007,295110,2015-04-21,False,2
76561198092369007,249050,2015-04-18,True,1
chocodude,42910,2013-12-06,True,1
chocodude,248820,2014-04-06,True,2
76561198058192790,346110,2015-07-10,True,0
76561198058192790,730,2014-07-16,True,2
TempaDick,233130,,True,2
TempaDick,417860,2015-12-01,True,1
TempaDick,391720,,True,2
TempaDick,387860,2015-08-28,True,2
76561197968205306,49520,2014-02-09,True,2
Chopstar1,218620,2014-07-06,True,0
76561198063765495,4000,2015-06-15,True,0
DSvictory,346110,2015-09-06,True,0
DSvictory,351290,2015-05-20,True,0
DSvictory,224260,2015-04-17,True,2
barcafan835,205910,2013-12-06,True,2
barcafan835,240,2013-12-06,True,2
barcafan835,346010,2015-03-01,True,2
barcafan835,266510,2015-03-01,True,0
Chri-SEX-iled,105600,2014-12-20,True,2
ChrispyCertifiedAustralian,252950,,True,2
76561198017957749,304930,2015-06-26,False,0
HyperionDooM93,218620,2014-06-22,True,2
HyperionDooM93,730,2014-08-16,True,0
HyperionDooM93,422400,,True,2
HyperionDooM93,304050,2015-09-05,True,0
HyperionDooM93,293500,2014-12-28,True,2
HyperionDooM93,322330,2014-12-28,True,2
HyperionDooM93,225280,2014-11-15,True,0
HyperionDooM93,49520,2014-09-02,True,0
HyperionDooM93,230410,2014-08-16,True,2
HyperionDooM93,238460,2014-06-22,True,2
76561198014580082,227800,,True,0
76561198014580082,239220,2014-11-10,False,0
76561198014580082,230410,,True,2
76561198014580082,378041,,True,1
76561198014580082,219890,2015-02-01,True,1
76561198014580082,105600,2014-11-29,True,1
76561198014580082,630,2013-12-02,True,2
chewyi,730,2014-12-17,True,1
chewyi,240,2015-03-02,True,0
chewyi,212070,2015-03-02,True,1
chewyi,209650,2015-03-02,False,2
chewyi,22350,2015-03-02,False,0
chewyi,252950,2015-08-14,True,2
chewyi,10,2014-12-17,True,2
chewyi,570,2014-12-17,True,0
Rekoonoftherekoons,304930,2015-07-30,True,2
Rekoonoftherekoons,113400,2014-01-04,True,2
Rekoonoftherekoons,12210,,True,2
76561198142474106,4000,2015-12-13,True,0
76561198142474106,363620,2015-12-07,False,0
76561198142474106,397340,2015-12-26,True,0
76561198142474106,107410,2015-10-24,False,0
cianaatech,249130,2014-05-05,True,2
Phor8,269210,2014-03-01,True,2
Phor8,369580,,False,1
Phor8,353370,,False,2
ciku85,570,2014-10-15,True,2
76561198091490622,9180,2013-07-21,True,2
OfficialSenix,312280,2015-11-18,True,2
OfficialSenix,417860,2015-11-25,False,2
OfficialSenix,440,2015-09-12,True,2
OfficialSenix,311210,2015-11-20,False,2
OfficialSenix,227940,2015-09-23,False,2
OfficialSenix,730,2014-12-21,True,2
OfficialSenix,4000,2015-04-11,False,0
OfficialSenix,273110,2015-10-19,False,2
OfficialSenix,570,2015-09-11,False,2
OfficialSenix,224260,2015-09-11,True,0
disizmehprofile,389220,,True,2
disizmehprofile,407420,,False,0
disizmehprofile,227680,2015-01-08,False,1
disizmehprofile,330710,2014-12-11,True,2
disizmehprofile,223490,2014-11-10,False,2
disizmehprofile,221640,2014-09-17,True,0
DiamondSwordBeGod,239660,2013-12-03,True,2
DiamondSwordBeGod,204300,2014-06-30,True,2
DiamondSwordBeGod,228560,,False,0
DiamondSwordBeGod,15000,2015-02-17,False,1
DiamondSwordBeGod,91700,2014-03-16,True,2
DiamondSwordBeGod,322500,,True,2
DiamondSwordBeGod,242680,,False,1
DiamondSwordBeGod,242860,,True,2
clashmecha,275850,,True,1
76561198051461196,240,2014-03-18,True,2
plskillmenow,342380,2015-09-10,True,0
76561198034463083,243560,2015-02-21,True,0
greenclaweddragon,105600,2014-01-16,True,2
greenclaweddragon,440,2014-01-16,True,2
greenclaweddragon,570,2014-12-06,True,2
greenclaweddragon,72850,2014-01-26,True,2
greenclaweddragon,261640,2014-12-06,True,2
76561198065705830,242880,2014-07-12,True,2
cloneninjalol,207610,2014-09-17,True,2
michaelbruce,730,2015-11-12,True,1
michaelbruce,252490,2015-09-06,True,1
michaelbruce,208090,2014-05-06,True,2
76561198064609857,291480,2014-07-01,False,1
76561198076069088,274900,2015-12-09,True,2
76561198076069088,253430,2015-09-04,True,2
76561198076069088,346110,2015-07-05,True,2
76561198076069088,440,2014-08-05,True,0
76561198072556585,550,,False,2
Slayer-Bld,440,2015-08-14,True,2
76561198085107888,440,2013-06-03,True,2
splonkeydonkey,252950,2015-07-28,True,2
76561198047185717,292030,,True,2
76561198047185717,252490,2014-03-02,False,1
codedj,294100,,True,0
76561198041444919,221100,,True,1
76561198019443690,304930,,True,2
76561198053175659,211820,2014-10-04,True,2
stingingroger,22380,2015-11-15,True,1
PotatoMan1,113020,2014-06-21,True,2
76561198060870618,227940,2015-03-08,False,2
76561198060870618,295110,,True,1
76561198060870618,304930,2014-07-10,True,1
76561198090548578,730,,True,0
76561197982665201,319630,2015-02-24,True,2
76561197982665201,232430,2014-04-10,True,2
76561197982665201,345820,2015-12-28,True,2
Sorefinger,218620,,True,2
76561198096443555,730,2015-06-23,True,2
76561198096443555,221100,2014-05-03,False,0
76561198096443555,227940,2014-07-12,True,2
76561198096443555,263540,2014-05-18,False,0
76561198096443555,295110,2015-01-16,True,1
76561198096443555,242860,,True,2
76561198096443555,241930,2014-10-07,True,1
76561198096443555,252490,2014-03-15,True,0
comicalcorn,49520,2014-02-07,True,1
comicalcorn,206420,2014-04-26,True,2
16538,205100,2013-12-06,True,1
16538,365590,,True,2
16538,374320,,True,2
16538,250320,2014-03-18,True,1
76561198050243948,72850,2014-05-03,True,2
KetsuKixBunni,342200,,True,2
KetsuKixBunni,550,2015-10-30,True,1
76561198079356698,25000,2014-06-28,True,0
Engurneer,70,,True,0
Engurneer,220,,True,0
Engurneer,346010,,True,1
Engurneer,304930,2015-10-18,True,1
Engurneer,218230,2015-09-23,True,0
Engurneer,620,2015-08-12,True,2
Engurneer,221910,2015-08-07,True,0
Engurneer,72200,2015-06-12,False,2
Engurneer,233250,2014-10-24,False,2
Fried_Bacon,266840,,False,2
Fried_Bacon,296490,,True,1
Fried_Bacon,242920,,True,1
Fried_Bacon,237930,2015-10-23,True,2
Fried_Bacon,105600,2015-06-30,True,2
Fried_Bacon,49520,2015-06-14,True,0
MT-101,334230,2015-02-14,True,0
Alzahar,337040,2014-12-09,True,2
Alzahar,35450,2014-02-14,True,2
Alzahar,219640,2014-02-14,True,2
_fatlass_,444090,,False,0
_fatlass_,57300,2014-04-20,True,0
CoNnEcT500BR,730,2015-04-26,True,0
CoNnEcT500BR,33930,2015-01-06,True,2
CoNnEcT500BR,42910,2014-12-22,True,1
CoNnEcT500BR,620,2014-12-29,True,1
CoNnEcT500BR,8930,2015-08-07,True,1
CoNnEcT500BR,302670,2015-08-02,True,2
Meyjax,307780,2015-05-05,False,0
Meyjax,232090,2015-04-28,True,2
Meyjax,332800,2014-12-08,True,2
Connor5620,402020,,False,0
Azuralis,493370,,False,1
76561198051976770,1250,2013-12-03,True,2
76561198064532072,105600,2015-07-17,True,2
MrStealYourGirlZ,200210,2015-06-08,True,2
MehPonys,4000,2013-12-07,True,1
MehPonys,226700,2014-04-05,True,2
76561198072036519,730,2015-10-31,True,2
76561198064427658,311210,2015-11-06,False,0
76561198064427658,252950,,False,2
76561198064427658,207490,2015-06-20,False,2
76561198064427658,210770,2015-10-03,True,1
76561198040900746,550,2013-12-25,True,1
COOKIESCOOKIES123,218620,2014-10-16,True,1
COOKIESCOOKIES123,236110,2014-12-25,True,2
COOKIESCOOKIES123,200510,2014-02-07,True,1
kodiakbear52,271590,2015-04-14,True,2
kodiakbear52,49520,2013-11-28,True,2
76561198040183690,346110,2015-06-11,True,1
76561198040183690,327890,2015-04-09,True,1
76561198040183690,334040,2015-08-09,False,2
76561198040183690,350150,2015-07-08,False,0
76561198040183690,344760,2015-04-05,True,1
76561198040183690,265750,2014-08-24,True,0
76561198040183690,265930,2014-05-07,True,1
Haydzz,4000,2014-05-02,True,1
76561198074571299,440,2014-06-21,True,2
76561198074571299,314160,,True,2
76561198074571299,204360,2015-12-23,True,2
76561198074571299,730,2014-11-21,True,0
76561198075584298,730,,True,2
76561198075584298,440,2014-09-10,False,0
76561198075584298,243870,2014-09-10,False,0
coollord,440,2015-02-01,True,1
